-1	-6.53775937229473	-10.1800432417355
-0.998	-6.60454438589904	-10.2688659079099
-0.996	-6.67154358349901	-10.3567932281147
-0.994	-6.73874322940515	-10.4438048704258
-0.992	-6.80612922490284	-10.5298805273873
-0.99	-6.87368710783595	-10.6149999199559
-0.988	-6.94140205235393	-10.6991428014634
-0.986	-7.0092588688249	-10.7822889615978
-0.984	-7.07724200391724	-10.8644182304035
-0.982	-7.14533554085205	-10.9455104822967
-0.98	-7.21352319982893	-11.0255456400987
-0.978	-7.28178833862734	-11.1045036790838
-0.976	-7.35011395338574	-11.1823646310423
-0.974	-7.41848267956079	-11.2591085883579
-0.972	-7.48687679306861	-11.3347157080979
-0.97	-7.55527821161023	-11.4091662161163
-0.968	-7.62366849618319	-11.4824404111679
-0.966	-7.69202885278102	-11.5545186690345
-0.964	-7.76034013428272	-11.6253814466599
-0.962	-7.82858284253371	-11.6950092862954
-0.96	-7.89673713062003	-11.7633828196529
-0.958	-7.96478280533741	-11.8304827720661
-0.956	-8.03269932985654	-11.8962899666582
-0.954	-8.10046582658613	-11.9607853285165
-0.952	-8.16806108023497	-12.0239498888705
-0.95	-8.23546354107425	-12.0857647892764
-0.948	-8.30265132840127	-12.146211285803
-0.946	-8.36960223420555	-12.2052707532218
-0.944	-8.4362937270384	-12.2629246891977
-0.942	-8.50270295608658	-12.3191547184815
-0.94	-8.56880675545106	-12.3739425971016
-0.938	-8.63458164863128	-12.4272702165553
-0.936	-8.70000385321564	-12.4791196079979
-0.934	-8.76504928577856	-12.5294729464296
-0.932	-8.82969356698442	-12.5783125548785
-0.93	-8.89391202689865	-12.6256209085792
-0.928	-8.95767971050614	-12.6713806391458
-0.926	-9.02097138343678	-12.7155745387395
-0.924	-9.08376153789821	-12.7581855642275
-0.922	-9.14602439881546	-12.7991968413353
-0.92	-9.20773393017716	-12.8385916687889
-0.918	-9.2688638415878	-12.8763535224476
-0.916	-9.32938759502562	-12.9124660594259
-0.914	-9.38927841180518	-12.9469131222032
-0.912	-9.44850927974406	-12.9796787427212
-0.91	-9.50705296053256	-13.0107471464672
-0.908	-9.56488199730544	-13.0401027565435
-0.906	-9.62196872241444	-13.0677301977205
-0.904	-9.67828526540031	-13.0936143004734
-0.902	-9.73380356116298	-13.1177401050023
-0.9	-9.78849535832814	-13.1400928652328
-0.898	-9.8423322278087	-13.1606580527981
-0.896	-9.89528557155925	-13.1794213610002
-0.894	-9.94732663152161	-13.1963687087511
-0.892	-9.99842649875935	-13.2114862444901
-0.89	-10.0485561227791	-13.2247603500794
-0.888	-10.0976863210363	-13.2361776446752
-0.886	-10.1457877886232	-13.2457249885741
-0.884	-10.192831108136	-13.2533894870326
-0.882	-10.2387867597187	-13.2591584940613
-0.88	-10.2836251312811	-13.2630196161896
-0.878	-10.3273165288878	-13.2649607162034
-0.876	-10.3698311873144	-13.2649699168513
-0.874	-10.4111392807688	-13.263035604522
-0.872	-10.4512109337739	-13.2591464328881
-0.87	-10.4900162322075	-13.2532913265196
-0.868	-10.5275252344965	-13.2454594844621
-0.866	-10.5637079829623	-13.2356403837815
-0.864	-10.5985345153114	-13.2238237830735
-0.862	-10.6319748762697	-13.2099997259365
-0.86	-10.6639991293547	-13.1941585444077
-0.858	-10.6945773687823	-13.1762908623604
-0.856	-10.7236797315034	-13.1563875988634
-0.854	-10.7512764093654	-13.1344399714997
-0.852	-10.7773376613956	-13.1104394996447
-0.85	-10.8018338261999	-13.0843780077026
-0.848	-10.8247353344731	-13.0562476283001
-0.846	-10.8460127216156	-13.0260408054372
-0.844	-10.8656366404515	-12.9937502975924
-0.842	-10.8835778740427	-12.959369180784
-0.84	-10.8998073485944	-12.9228908515843
-0.838	-10.9142961464456	-12.884309030087
-0.836	-10.9270155191397	-12.8436177628271
-0.834	-10.9379369005704	-12.8008114256514
-0.832	-10.9470319201955	-12.7558847265399
-0.83	-10.9542724163141	-12.7088327083763
-0.828	-10.959630449401	-12.659650751668
-0.826	-10.9630783154928	-12.6083345772126
-0.824	-10.9645885596179	-12.5548802487131
-0.822	-10.9641339892669	-12.4992841753379
-0.82	-10.9616876878951	-12.441543114227
-0.818	-10.9572230284515	-12.3816541729424
-0.816	-10.9507136869279	-12.3196148118628
-0.814	-10.942133655922	-12.2554228465209
-0.812	-10.931457258207	-12.1890764498827
-0.81	-10.9186591603025	-12.1205741545693
-0.808	-10.9037143860379	-12.049914855018
-0.806	-10.8865983301047	-11.9770978095846
-0.804	-10.8672867715871	-11.9021226425845
-0.802	-10.8457558874678	-11.8249893462715
-0.8	-10.8219822660989	-11.7456982827558
-0.798	-10.7959429206333	-11.6642501858583
-0.796	-10.7676153024083	-11.5806461629005
-0.794	-10.7369773142748	-11.4948876964318
-0.792	-10.7040073238645	-11.4069766458902
-0.79	-10.6686841767894	-11.3169152491983
-0.788	-10.6309872097646	-11.2247061242921
-0.786	-10.5908962636482	-11.1303522705839
-0.784	-10.5483916963916	-11.0338570703565
-0.782	-10.503454395892	-10.93522429009
-0.78	-10.45606579274	-10.8344580817188
-0.778	-10.4062078728559	-10.7315629838205
-0.776	-10.3538631900068	-10.6265439227333
-0.774	-10.2990148781971	-10.5194062136037
-0.772	-10.2416466639256	-10.4101555613628
-0.77	-10.1817428783022	-10.298798061631
-0.768	-10.1192884690157	-10.1853402015499
-0.766	-10.0542690121476	-10.0697888605423
-0.764	-9.98667072382224	-9.95215131099787
-0.762	-9.91648047168886	-9.83243521888631
-0.76	-9.84368578622577	-9.71064864429498
-0.758	-9.76827487186153	-9.58680004189273
