101	0.0158095122533739
101.058	0.0158830777661854
101.116	0.0159571576507378
101.174	0.0160317567107164
101.232	0.0161068798059813
101.29	0.0161825318533561
101.348	0.0162587178274313
101.406	0.0163354427613798
101.464	0.0164127117477862
101.522	0.0164905299394901
101.58	0.0165689025504425
101.638	0.016647834856578
101.696	0.0167273321966997
101.754	0.0168073999733801
101.812	0.016888043653877
101.87	0.0169692687710642
101.928	0.017051080924378
101.986	0.0171334857807805
102.044	0.0172164890757378
102.102	0.0173000966142159
102.16	0.0173843142716929
102.218	0.017469147995189
102.276	0.017554603804313
102.334	0.0176406877923283
102.392	0.0177274061272356
102.45	0.0178147650528751
102.508	0.0179027708900478
102.566	0.0179914300376554
102.624	0.018080748973861
102.682	0.0181707342572687
102.74	0.0182613925281249
102.798	0.0183527305095398
102.856	0.0184447550087308
102.914	0.018537472918287
102.972	0.0186308912174568
103.03	0.0187250169734574
103.088	0.0188198573428079
103.146	0.0189154195726861
103.204	0.0190117110023086
103.262	0.0191087390643368
103.32	0.0192065112863066
103.378	0.0193050352920847
103.436	0.0194043188033503
103.494	0.0195043696411041
103.552	0.019605195727204
103.61	0.0197068050859289
103.668	0.0198092058455702
103.726	0.0199124062400534
103.784	0.020016414610588
103.842	0.0201212394073482
103.9	0.0202268891911841
103.958	0.0203333726353648
104.016	0.020440698527353
104.074	0.0205488757706122
104.132	0.0206579133864485
104.19	0.020767820515885
104.248	0.0208786064215723
104.306	0.0209902804897339
104.364	0.0211028522321486
104.422	0.0212163312881691
104.48	0.0213307274267798
104.538	0.0214460505486922
104.596	0.0215623106884808
104.654	0.0216795180167589
104.712	0.0217976828423959
104.77	0.0219168156147773
104.828	0.0220369269261068
104.886	0.0221580275137538
104.944	0.022280128262645
105.002	0.0224032402077024
105.06	0.0225273745363288
105.118	0.0226525425909404
105.176	0.0227787558715498
105.234	0.0229060260383983
105.292	0.0230343649146405
105.35	0.0231637844890804
105.408	0.0232942969189623
105.466	0.0234259145328158
105.524	0.0235586498333578
105.582	0.023692515500451
105.64	0.023827524394122
105.698	0.0239636895576391
105.756	0.0241010242206516
105.814	0.0242395418023919
105.872	0.0243792559149422
105.93	0.0245201803665665
105.988	0.0246623291651105
106.046	0.0248057165214701
106.104	0.0249503568531298
106.162	0.0250962647877745
106.22	0.0252434551669736
106.278	0.0253919430499419
106.336	0.0255417437173767
106.394	0.0256928726753749
106.452	0.0258453456594304
106.51	0.025999178638515
106.568	0.0261543878192432
106.626	0.0263109896501251
106.684	0.0264690008259072
106.742	0.0266284382920051
106.8	0.0267893192490285
106.858	0.0269516611574029
106.916	0.027115481742088
106.974	0.027280798997397
107.032	0.0274476311919184
107.09	0.0276159968735427
107.148	0.0277859148745968
107.206	0.0279574043170895
107.264	0.0281304846180687
107.322	0.0283051754950956
107.38	0.0284814969718373
107.438	0.0286594693837809
107.496	0.0288391133840721
107.554	0.0290204499494824
107.612	0.0292035003865065
107.67	0.0293882863375945
107.728	0.0295748297875216
107.786	0.0297631530698991
107.844	0.0299532788738298
107.902	0.0301452302507127
107.96	0.0303390306211989
108.018	0.0305347037823044
108.076	0.030732273914683
108.134	0.0309317655900629
108.192	0.0311332037788527
108.25	0.0313366138579196
108.308	0.0315420216185454
108.366	0.0317494532745646
108.424	0.0319589354706891
108.482	0.0321704952910244
108.54	0.0323841602677837
108.598	0.0325999583902025
108.656	0.0328179181136619
108.714	0.0330380683690237
108.772	0.0332604385721849
108.83	0.0334850586338562
108.888	0.0337119589695712
108.946	0.0339411705099321
109.004	0.0341727247110989
109.062	0.0344066535655275
109.12	0.0346429896129656
109.178	0.0348817659517108
109.236	0.0351230162501405
109.294	0.0353667747585193
109.352	0.0356130763210933
109.41	0.0358619563884766
109.468	0.0361134510303421
109.526	0.0363675969484204
109.584	0.0366244314898201
109.642	0.0368839926606741
109.7	0.0371463191401253
109.758	0.0374114502946574
109.816	0.0376794261927845
