1.5 -0.356704913725269
1.484375 -0.358357010247293
1.46875 -0.360018307830091
1.453125 -0.361688661852935
1.4375 -0.363367910499935
1.421875 -0.365169676204818
1.40625 -0.366876782598095
1.390625 -0.368593235266505
1.375 -0.370318897313299
1.359375 -0.372053617386396
1.34375 -0.373797228536067
1.328125 -0.375549546952775
1.3125 -0.377310370568946
1.296875 -0.379079477505944
1.28125 -0.380856624344664
1.265625 -0.382641544194809
1.25 -0.384488947578623
1.234375 -0.386295165388174
1.21875 -0.388109037683644
1.203125 -0.389930291049341
1.1875 -0.391758629961788
1.171875 -0.393593734971015
1.15625 -0.395435260648745
1.140625 -0.397282833263668
1.125 -0.399136048136555
1.109375 -0.401026041453273
1.09375 -0.402893957813134
1.078125 -0.404766833184765
1.0625 -0.406644225241118
1.046875 -0.40852566032683
1.03125 -0.410410630607918
1.015625 -0.412298590757755
1 -0.414208239230934
0.984375 -0.416103897066789
0.96875 -0.418001305600715
0.953125 -0.419899851275304
0.9375 -0.421798880280201
0.921875 -0.423697694374467
0.90625 -0.42560889267661
0.890625 -0.427507863589482
0.875 -0.429404841440266
0.859375 -0.431299031830151
0.84375 -0.433189589753986
0.828125 -0.435085446071773
0.8125 -0.436968435711179
0.796875 -0.438845512606047
0.78125 -0.440715709710165
0.765625 -0.442585186122325
0.75 -0.444440525695964
0.734375 -0.44628626932523
0.71875 -0.44812130523939
0.703125 -0.449950849338788
0.6875 -0.451762904952498
0.671875 -0.453561099489377
0.65625 -0.455349278245612
0.640625 -0.457117653848114
0.625 -0.458872095215914
0.609375 -0.460605722720332
0.59375 -0.46231961292052
0.578125 -0.464015936886083
0.5625 -0.465687474761213
0.546875 -0.467338268410139
0.53125 -0.468962077184779
0.515625 -0.470562189243098
0.5 -0.472134576662476
0.484375 -0.473676765446864
0.46875 -0.475190367375821
0.453125 -0.476672261773788
0.4375 -0.478119891047465
0.421875 -0.479534510095943
0.40625 -0.4809132080779
0.390625 -0.482254588901102
0.375 -0.48355724088714
0.359375 -0.484819744788525
0.34375 -0.486041550366582
0.328125 -0.487219606148771
0.3125 -0.488353997675347
0.296875 -0.48944211122531
0.28125 -0.490483848688713
0.265625 -0.491477277021684
0.25 -0.492421630227781
0.234375 -0.49331477517823
0.21875 -0.49415641750271
0.203125 -0.494945364579688
0.1875 -0.495680153558158
0.171875 -0.496360083925233
0.15625 -0.496984148381755
0.140625 -0.497551419962545
0.125 -0.498061217236661
0.109375 -0.498512688948161
0.09375 -0.49890532495162
0.078125 -0.49923863073443
0.0625 -0.499511925364381
0.046875 -0.499724880930741
0.03125 -0.499877250538175
0.015625 -0.499968748927544
