0	141.338164625218	136.620580078886	146.218649987364
0.016	140.954501842433	136.234572886691	145.837955583955
0.032	140.571880513181	135.849656317537	145.458252355263
0.048	140.190297810434	135.465827289981	145.079537720666
0.064	139.809750914837	135.083082731289	144.701809106266
0.08	139.430237014691	134.701419577407	144.325063944862
0.096	139.051753305926	134.320834772938	143.949299675939
0.112	138.674296992085	133.941325271119	143.57451374565
0.128	138.297865284302	133.562888033794	143.200703606795
0.144	137.922455401282	133.185520031392	142.827866718806
0.16	137.548064569279	132.809218242901	142.456000547731
0.176	137.174690022077	132.433979655846	142.085102566214
0.192	136.802329000967	132.05980126626	141.715170253481
0.208	136.430978754732	131.686680078668	141.346201095318
0.224	136.060636539621	131.314613106055	140.978192584061
0.24	135.691299619329	130.943597369846	140.61114221857
0.256	135.322965264983	130.573629899883	140.245047504223
0.272	134.955630755115	130.204707734399	139.879905952887
0.288	134.589293375644	129.836827919996	139.515715082912
0.304	134.223950419858	129.469987511619	139.152472419106
0.32	133.859599188391	129.104183572534	138.790175492723
0.336	133.496236989205	128.739413174307	138.428821841443
0.352	133.13386113757	128.375673396775	138.068409009359
0.368	132.772468956043	128.012961328026	137.708934546958
0.384	132.412057774449	127.651274064378	137.350396011102
0.4	132.052624929861	127.29060871035	136.992790965016
0.416	131.694167766582	126.930962378643	136.63611697827
0.432	131.336683636122	126.572332190116	136.28037162676
0.448	130.980169897181	126.214715273762	135.925552492695
0.464	130.624623915629	125.858108766687	135.571657164578
0.48	130.270043064486	125.502509814084	135.218683237191
0.496	129.916424723905	125.147915569215	134.866628311578
0.512	129.563766281146	124.794323193381	134.515489995028
0.528	129.212065130566	124.441729855906	134.165265901062
0.544	128.861318673593	124.090132734112	133.815953649412
0.56	128.511524318708	123.739529013296	133.467550866009
0.576	128.162679481429	123.389915886705	133.120055182964
0.592	127.814781584287	123.041290555521	132.773464238553
0.608	127.467828056811	122.69365022883	132.427775677203
0.624	127.121816335508	122.346992123604	132.082987149471
0.64	126.776743863841	122.00131346468	131.739096312033
0.656	126.432608092217	121.656611484734	131.396100827665
0.672	126.089406477961	121.312883424261	131.05399836523
0.688	125.7471364853	120.970126531554	130.712786599657
0.704	125.405795585344	120.62833806268	130.372463211931
0.72	125.065381256071	120.287515281458	130.033025889075
0.736	124.725890982301	119.947655459437	129.694472324134
0.752	124.387322255683	119.608755875879	129.356800216157
0.768	124.049672574676	119.270813817729	129.020007270186
0.784	123.712939444529	118.933826579598	128.684091197239
0.8	123.377120377261	118.597791463743	128.349049714291
0.816	123.042212891647	118.262705780041	128.014880544262
0.832	122.708214513196	117.928566845972	127.681581416002
0.848	122.375122774135	117.595371986592	127.349150064273
0.864	122.042935213388	117.263118534517	127.017584229734
0.88	121.711649376563	116.9318038299	126.686881658927
0.896	121.381262815927	116.601425220406	126.357040104263
0.912	121.051773090392	116.271980061198	126.028057324002
0.928	120.723177765498	115.943465714908	125.699931082241
0.944	120.395474413393	115.615879551622	125.372659148901
0.96	120.068660612813	115.289218948856	125.046239299706
0.976	119.742733949069	114.963481291534	124.720669316173
0.992	119.417692014026	114.638663971972	124.395946985594
1.008	119.093532406086	114.31476438985	124.072070101023
1.024	118.77025273017	113.991779952197	123.74903646126
1.04	118.4478505977	113.669708073369	123.426843870835
1.056	118.126323626583	113.348546175025	123.105490139994
1.072	117.80566944119	113.02829168611	122.784973084686
1.088	117.485885672344	112.708942042834	122.465290526544
1.104	117.166969957296	112.39049468865	122.146440292875
1.12	116.848919939712	112.072947074234	121.828420216642
1.136	116.531733269655	111.756296657466	121.511228136449
1.152	116.215407603565	111.440540903407	121.194861896528
1.168	115.899940604245	111.12567728428	120.879319346725
1.184	115.585329940843	110.811703279452	120.564598342482
1.2	115.271573288831	110.498616375411	120.250696744826
1.216	114.958668329995	110.186414065745	119.937612420353
1.232	114.646612752412	109.875093851126	119.625343241213
1.248	114.335404250433	109.564653239286	119.313887085096
1.264	114.02504052467	109.255089745	119.003241835218
1.28	113.715519281976	108.946400890062	118.693405380306
1.296	113.406838235429	108.638584203271	118.384375614584
1.312	113.098995104314	108.331637220407	118.07615043776
1.328	112.791987614108	108.025557484212	117.768727755007
1.344	112.485813496461	107.720342544372	117.462105476955
1.36	112.180470489183	107.415989957494	117.156281519672
1.376	111.875956336221	107.112497287089	116.851253804655
1.392	111.572268787649	106.809862103555	116.547020258808
1.408	111.269405599647	106.50808198415	116.243578814435
1.424	110.967364534487	106.207154512982	115.940927409223
1.44	110.666143360514	105.90707728098	115.63906398623
1.456	110.365739852131	105.607847885883	115.337986493867
1.472	110.066151789784	105.309463932216	115.037692885888
1.488	109.767376959942	105.011923031273	114.738181121374
1.504	109.469413155083	104.715222801096	114.439449164719
1.52	109.172258173679	104.419360866458	114.141494985619
1.536	108.875909820176	104.124334858842	113.844316559054
1.552	108.58036590498	103.830142416424	113.547911865278
1.568	108.285624244443	103.536781184052	113.252278889803
1.584	107.991682660842	103.244248813228	112.957415623384
1.6	107.698538982366	102.952542962092	112.663320062011
1.616	107.406191043099	102.661661295398	112.369990206889
1.632	107.114636683007	102.371601484498	112.077424064427
1.648	106.823873747916	102.082361207325	111.785619646226
1.664	106.533900089501	101.793938148372	111.494574969063
1.68	106.244713565269	101.506329998674	111.204288054878
1.696	105.956312038543	101.219534455791	110.914756930763
1.712	105.668693378444	100.933549223786	110.625979628944
1.728	105.381855459879	100.64837201321	110.337954186773
1.744	105.095796163524	100.364000541084	110.05067864671
1.76	104.810513375807	100.080432530876	109.764151056313
1.776	104.526004988893	99.7976657124909	109.478369468221
1.792	104.24226890067	99.515697822243	109.193331940147
1.808	103.95930301473	99.2345266028449	108.909036534857
1.824	103.677105240358	98.9541498033859	108.625481320163
1.84	103.395673492514	98.6745651793155	108.342664368908
1.856	103.115005691816	98.3957704924248	108.060583758951
1.872	102.835099764528	98.1177635108287	107.779237573156
1.888	102.555953642542	97.8405420089482	107.498623899379
1.904	102.277565263367	97.5641037674923	107.218740830454
1.92	101.999932570106	97.2884465734403	106.93958646418
1.936	101.723053511449	97.0135682200245	106.66115890331
1.952	101.446926041653	96.7394665067116	106.383456255536
1.968	101.171548120528	96.4661392391863	106.106476633475
1.984	100.896917713422	96.1935842293327	105.830218154661
2	100.623032791207	95.9217992952175	105.554678941528
2.016	100.349891330263	95.6507822610719	105.279857121397
2.032	100.077491312461	95.3805309572748	105.005750826467
2.048	99.8058307251535	95.1110432203349	104.732358193799
2.064	99.5349075611538	94.8423168928739	104.459677365303
2.08	99.2647198187247	94.5743498236085	104.187706487729
2.096	98.9952655015625	94.3071398673341	103.91644371265
2.112	98.7265426187829	94.0406848849068	103.645887196454
2.128	98.4585491849053	93.774982743227	103.376035100327
2.144	98.191283219839	93.5100313152215	103.106885590243
2.16	97.9247427488682	93.2458284798273	102.838436836952
2.176	97.6589258026373	92.9823721219741	102.570687015965
2.192	97.393830417137	92.7196601325674	102.303634307545
2.208	97.1294546336887	92.4576904084719	102.037276896691
2.224	96.8657964989311	92.1964608524944	101.771612973129
2.24	96.602854064805	91.9359693733671	101.506640731298
2.256	96.3406253885394	91.676213885731	101.242358370337
2.272	96.0791085326368	91.4171923101187	100.978764094075
2.288	95.8183015648594	91.1589025729387	100.715856111017
2.304	95.5582025582139	90.9013426064576	100.453632634332
2.32	95.2988095909383	90.6445103487846	100.192091881841
2.336	95.0401207464871	90.3884037438543	99.9312320760061
2.352	94.782134113517	90.1330207414106	99.6710514439165
2.368	94.5248477858735	89.8783592969903	99.4115482172777
2.384	94.268259862576	89.6244173719063	99.1527206323991
2.4	94.0123684478044	89.3711929332321	98.8945669301819
2.416	93.7571716508844	89.1186839537845	98.6370853561074
2.432	93.5026675862744	88.8668884121081	98.3802741602252
2.448	93.2488543735509	88.6158042924591	98.1241315971405
2.464	92.9957301373947	88.3654295847886	97.8686559260033
2.48	92.7432930075774	88.1157622847272	97.6138454104957
2.496	92.4915411189471	87.8668003935685	97.3596983188209
