5E-05	-0.5002700640915
0.00015	-0.500270203338885
0.00025	-0.500270375001624
0.00035	-0.500270567049833
0.00045	-0.500270728386177
0.00055	-0.500270990307705
0.00065	-0.5002712644137
0.00075	-0.500271496448004
0.00085	-0.500271854710035
0.00095	-0.500272216252803
0.00105	-0.500272393501237
0.00115	-0.500272863710808
0.00125	-0.500272983578904
0.00135	-0.500273423470651
0.00145	-0.500273782342529
0.00155	-0.500274306667895
0.00165	-0.500274702665989
0.00175	-0.500275069579547
0.00185	-0.500275404110404
0.00195	-0.500275822277319
0.00205	-0.500276349529479
0.00215	-0.500276709328839
0.00225	-0.500277176809351
0.00235	-0.500277210090014
0.00245	-0.500277799266188
0.00255	-0.500277725541687
0.00265	-0.500278721056241
0.00275	-0.500279222952336
0.00285	-0.500279190251153
0.00295	-0.500280459139386
0.00305	-0.500279521947085
0.00315	-0.500281530902307
0.00325	-0.500281921134103
0.00335	-0.500281766859285
0.00345	-0.500282850497566
0.00355	-0.500283504641514
0.00365	-0.500282113686943
0.00375	-0.500284531211242
0.00385	-0.500284906591664
0.00395	-0.50028487802319
0.00405	-0.500283880309502
0.00415	-0.500285955005318
0.00425	-0.500287076764402
0.00435	-0.500285690005766
0.00445	-0.500286130415876
0.00455	-0.500287136822898
0.00465	-0.500287741801715
0.00475	-0.500287170977455
0.00485	-0.500290309466055
0.00495	-0.500290700725114
0.00505	-0.500290730425569
0.00515	-0.500290027044402
0.00525	-0.500292510780351
0.00535	-0.500291501335223
0.00545	-0.500293566133865
0.00555	-0.500292824748066
0.00565	-0.500294643177934
0.00575	-0.500293116916396
0.00585	-0.500295328160353
0.00595	-0.500296479293921
0.00605	-0.500294748913657
0.00615	-0.500296109433836
0.00625	-0.500297749978739
0.00635	-0.500298666530384
0.00645	-0.500299335211672
0.00655	-0.500296053537188
0.00665	-0.500297576894125
0.00675	-0.500298646279894
0.00685	-0.500298425319956
0.00695	-0.500299205155342
0.00705	-0.50029992191092
0.00715	-0.500298987915184
0.00725	-0.500299130541689
0.00735	-0.500300231940225
0.00745	-0.500305136437672
0.00755	-0.500305525174827
0.00765	-0.500305628727852
0.00775	-0.500305657993689
0.00785	-0.500305065580272
0.00795	-0.500302944758077
0.00805	-0.500303039981493
0.00815	-0.500309025039863
0.00825	-0.500308165918158
0.00835	-0.500307045796691
0.00845	-0.500307709220078
0.00855	-0.500310797598265
0.00865	-0.500310378324522
0.00875	-0.500307195331953
0.00885	-0.500313848151515
0.00895	-0.500312099146107
0.00905	-0.500307942297671
0.00915	-0.500315327110664
0.00925	-0.500312329038529
0.00935	-0.500317097393768
0.00945	-0.50031561123944
0.00955	-0.500312836125295
0.00965	-0.500318143743554
0.00975	-0.500315679375562
0.00985	-0.500272490254549
0.00995	-0.500318012302191
