0.0004	-0.500032220396333
0.0005	-0.500032222098914
0.0006	-0.500032225042328
0.0007	-0.500032225266573
0.0008	-0.500032226498941
0.0009	-0.500032225826912
0.001	-0.500032226414011
0.0011	-0.500032212678701
0.0012	-0.500032220597738
0.0013	-0.500032223352028
0.0014	-0.50003222641686
0.0015	-0.500032229809565
0.0016	-0.500032231640515
0.0017	-0.500032233552105
0.0018	-0.50003223507641
0.0019	-0.500032224502531
0.002	-0.500032229865538
0.0021	-0.500032234810035
0.0022	-0.500032239836919
0.0023	-0.50003224546891
0.0024	-0.500032249772827
0.0025	-0.500032254382252
0.0026	-0.500032258279267
0.0027	-0.500032248837256
0.0028	-0.500032256231793
0.0029	-0.500032264650451
0.003	-0.500032272479887
0.0031	-0.500032280517474
0.0032	-0.500032286413567
0.0033	-0.500032293607081
0.0034	-0.500032300488521
0.0035	-0.500032296377474
0.0036	-0.500032306828614
0.0037	-0.500032316555224
0.0038	-0.500032328236372
0.0039	-0.500032337252767
0.004	-0.500032347683408
0.0041	-0.500032358713591
0.0042	-0.500032355912373
0.0043	-0.500032369907512
0.0044	-0.500032384393069
0.0045	-0.50003239844719
0.0046	-0.50003241110025
0.0047	-0.500032425551032
0.0048	-0.500032440177366
0.0049	-0.500032440375745
0.005	-0.500032458841709
0.0051	-0.500032476770898
0.0052	-0.500032494282884
0.0053	-0.500032512081202
0.0054	-0.500032531121149
0.0055	-0.500032549179724
0.0056	-0.500032553883835
0.0057	-0.500032577002592
0.0058	-0.500032598932791
0.0059	-0.500032621172467
0.006	-0.500032643543255
0.0061	-0.500032666338928
0.0062	-0.500032689599178
0.0063	-0.50003269949436
0.0064	-0.500032726991721
0.0065	-0.500032754203772
0.0066	-0.500032782598926
0.0067	-0.500032809576903
0.0068	-0.500032838781447
0.0069	-0.500032865946124
0.007	-0.500032881152217
0.0071	-0.500032915410288
0.0072	-0.500032947584817
0.0073	-0.500032980924825
0.0074	-0.500033014614142
0.0075	-0.500033048149514
0.0076	-0.500033083828409
0.0077	-0.500033105293079
0.0078	-0.500033143280921
0.0079	-0.500033183079118
0.008	-0.500033221754103
0.0081	-0.500033261696116
0.0082	-0.500033302754473
0.0083	-0.500033342483026
0.0084	-0.500033371354221
0.0085	-0.500033417848209
0.0086	-0.500033462134159
0.0087	-0.500033509368432
0.0088	-0.500033555422018
0.0089	-0.500033603521206
0.009	-0.500033651295756
0.0091	-0.500033687528741
0.0092	-0.500033739586105
0.0093	-0.500033792126881
0.0094	-0.500033846030074
0.0095	-0.500033900314469
0.0096	-0.50003395571151
0.0097	-0.500034010371046
0.0098	-0.500034054465135
0.0099	-0.500034114948899
0.01	-0.500034175778178
0.0101	-0.500034238091838
0.0102	-0.500034299256764
0.0103	-0.500034361761873
0.0104	-0.500034411071303
0.0105	-0.500034479287776
0.0106	-0.500034547348812
0.0107	-0.500034616295511
0.0108	-0.50003468623333
0.0109	-0.500034756879393
0.011	-0.500034827757198
0.0111	-0.500034887238629
0.0112	-0.500034963126628
0.0113	-0.50003504058133
0.0114	-0.500035118780933
0.0115	-0.500035197328399
0.0116	-0.500035276895734
0.0117	-0.500035357601207
0.0118	-0.500035425653474
0.0119	-0.500035511267038
0.012	-0.500035598161086
0.0121	-0.500035685626685
0.0122	-0.500035773692816
0.0123	-0.500035862178813
0.0124	-0.500035953241707
0.0125	-0.500036032626509
0.0126	-0.500036128364963
0.0127	-0.50003622498397
0.0128	-0.50003632175936
0.0129	-0.500036419996613
0.013	-0.500036519687276
0.0131	-0.500036605019237
0.0132	-0.500036710702285
0.0133	-0.500036816044364
0.0134	-0.500036923025724
0.0135	-0.500037031417028
0.0136	-0.500037140462884
0.0137	-0.500037250182244
0.0138	-0.500037347333393
0.0139	-0.500037463149436
0.014	-0.500037579822908
0.0141	-0.500037698571047
0.0142	-0.500037817938663
0.0143	-0.500037937552479
0.0144	-0.500038058650893
0.0145	-0.500038168533774
0.0146	-0.500038296630494
0.0147	-0.500038424474139
0.0148	-0.500038554623575
0.0149	-0.500038684193559
0.015	-0.500038816025903
0.0151	-0.500038946577669
0.0152	-0.500039072390522
0.0153	-0.500039211611451
0.0154	-0.500039351629714
0.0155	-0.500039494144883
0.0156	-0.500039637130616
0.0157	-0.500039780027616
0.0158	-0.500039912751205
0.0159	-0.500040062632687
0.016	-0.500040213873827
0.0161	-0.500040367642899
0.0162	-0.500040522326845
0.0163	-0.500040675619637
0.0164	-0.500040833091159
0.0165	-0.500040979260288
0.0166	-0.500041142792997
0.0167	-0.500041308155909
0.0168	-0.500041474139278
0.0169	-0.500041641276679
0.017	-0.500041809815052
0.0171	-0.500041964392799
0.0172	-0.500042140982491
0.0173	-0.500042317232776
0.0174	-0.500042496151585
0.0175	-0.500042675942332
0.0176	-0.500042855538897
0.0177	-0.500043037416722
0.0178	-0.500043209709257
0.0179	-0.500043399257942
0.018	-0.500043589990957
0.0181	-0.500043782413693
0.0182	-0.500043975061941
0.0183	-0.50004417008067
0.0184	-0.500044367319001
0.0185	-0.500044554766144
0.0186	-0.500044759130759
0.0187	-0.500044964072951
0.0188	-0.500045170478344
0.0189	-0.500045378717398
0.019	-0.500045588956605
0.0191	-0.500045787311919
0.0192	-0.500046004411311
0.0193	-0.500046222840032
0.0194	-0.500046444443759
0.0195	-0.500046664922118
0.0196	-0.500046888886254
0.0197	-0.500047114461103
0.0198	-0.500047329357637
0.0199	-0.500047562672167
0.02	-0.500047797900187
0.0201	-0.500048031706565
0.0202	-0.500048270904844
0.0203	-0.500048509724608
0.0204	-0.500048736192336
