0.015625 4.15006336281286
0.046875 3.03498097008888
0.078125 2.50918857772702
0.109375 2.15919051277131
0.140625 1.89573345923467
0.171875 1.68424978179977
0.203125 1.50766255729333
0.234375 1.35626200714692
0.265625 1.22398925299675
0.296875 1.10680355136168
0.328125 1.00187155716158
0.359375 0.907127075027597
0.390625 0.821015011615264
0.421875 0.742334123685059
0.453125 0.670136061434348
0.484375 0.603658119031139
0.515625 0.542277019950144
0.546875 0.485476297814979
0.578125 0.432822733654851
0.609375 0.383948986304727
0.640625 0.338540556609152
0.671875 0.296325846788364
0.703125 0.257068470910832
0.734375 0.220561229539696
0.765625 0.186621332920586
0.796875 0.155086573498909
0.828125 0.125812229119374
0.859375 0.0986685349361789
0.890625 0.0735386025349576
0.921875 0.0503166940717941
0.953125 0.0289067807222884
0.984375 0.00922133067655486
1.015625 -0.00881972054680919
1.046875 -0.0252898246026789
1.078125 -0.0402565931985489
1.109375 -0.0537824215330526
1.140625 -0.0659250467887834
1.171875 -0.0767380287615267
1.203125 -0.0862711686048002
1.234375 -0.0945708751105424
1.265625 -0.101680486306708
1.296875 -0.107640552831553
1.328125 -0.112489088474667
1.359375 -0.116261792402925
1.390625 -0.118992246876207
1.421875 -0.120712093670284
1.453125 -0.121451191938849
1.484375 -0.121237759843386
1.515625 -0.120098501943048
1.546875 -0.118058724055279
1.578125 -0.115142437060597
1.609375 -0.111372450925298
1.640625 -0.106770460046212
1.671875 -0.101357120877745
1.703125 -0.0951521226785198
1.734375 -0.0881742521099168
1.765625 -0.0804414523284588
1.796875 -0.0719708771364376
1.828125 -0.0627789406881757
1.859375 -0.052881363191022
1.890625 -0.0422932129901641
1.921875 -0.0310289453821583
1.953125 -0.0191024384640722
1.984375 -0.0065270262915843
2.015625 0.00668446598915606
2.046875 0.0205197114286153
2.078125 0.0349668280390386
2.109375 0.0500143721485909
2.140625 0.0656513109999358
2.171875 0.0818670014151118
2.203125 0.0986511698892117
2.234375 0.115993893996807
2.265625 0.133885585006059
2.296875 0.152316971605373
2.328125 0.171279084655978
2.359375 0.190763242891986
2.390625 0.210761039496261
2.421875 0.231264329486894
2.453125 0.252265217854735
2.484375 0.273756048397483
2.515625 0.295729393200663
2.546875 0.318178042719639
2.578125 0.341094996420991
2.609375 0.364473453944666
2.640625 0.38830680675164
2.671875 0.412588630224489
2.703125 0.437312676190952
2.734375 0.462472865842745
2.765625 0.48806328302421
2.796875 0.514078167867141
2.828125 0.540511910749909
2.859375 0.567359046560836
2.890625 0.594614249246905
2.921875 0.622272326630587
2.953125 0.650328215478557
2.984375 0.678776976807335
3.015625 0.707613786991156
3.046875 0.736833951270095
3.078125 0.76643287290112
3.109375 0.796406067227349
3.140625 0.826749153468389
3.171875 0.857457851186132
3.203125 0.888527976907708
3.234375 0.919955440897043
3.265625 0.951736244066961
3.296875 0.983866475024438
3.328125 1.01634230724176
3.359375 1.04915999634724
3.390625 1.08231587752902
3.421875 1.11580636304647
3.453125 1.14962793984337
3.484375 1.18377716725804
3.515625 1.21825067482545
3.546875 1.25304516016673
3.578125 1.2881573869619
3.609375 1.32358418300175
3.640625 1.35932243831504
3.671875 1.39536910336748
3.703125 1.43172118732906
3.734375 1.46837575640659
3.765625 1.50532993223837
3.796875 1.54258089034822
3.828125 1.58012585865606
3.859375 1.61796211604258
3.890625 1.65608699096556
3.921875 1.6944978601255
3.953125 1.73319214717853
3.984375 1.77216732149429
4.015625 1.81142089253637
4.046875 1.85095042647417
4.078125 1.89075351827944
4.109375 1.93082780859217
4.140625 1.97117097816779
4.171875 2.01178074686825
4.203125 2.05265487268644
4.234375 2.09379115080274
4.265625 2.1351874126721
4.296875 2.17684152514083
4.328125 2.21875138959152
4.359375 2.26091494111523
4.390625 2.30333014770981
4.421875 2.3459950095033
4.453125 2.38890755800145
4.484375 2.43206585535849
4.515625 2.4754679936702
4.546875 2.51911209428846
4.578125 2.56299630715647
4.609375 2.60711881016387
4.640625 2.65147780852107
4.671875 2.69607153415196
4.703125 2.74089824510452
4.734375 2.78595622497843
4.765625 2.83124378236935
4.796875 2.8767592503291
4.828125 2.92250098584112
4.859375 2.96846736931089
4.890625 3.01465680407059
4.921875 3.06106771589761
4.953125 3.10769855254638
4.984375 3.15454778329305
5.015625 3.20161389407192
5.046875 3.24889540481404
5.078125 3.29639084224246
5.109375 3.34409875741026
5.140625 3.39201772079434
5.171875 3.44014632190882
5.203125 3.48848316892861
5.234375 3.53702688832277
5.265625 3.58577612449739
5.296875 3.63472953944773
5.328125 3.68388581241918
5.359375 3.73324363957692
5.390625 3.78280173368389
5.421875 3.83255882378686
5.453125 3.88251365491043
5.484375 3.93266498775844
5.515625 3.98301159842296
5.546875 4.03355227810028
5.578125 4.08428583281386
5.609375 4.13521108314402
5.640625 4.1863268639641
5.671875 4.23763202418298
5.703125 4.28912542649372
5.734375 4.34080594712812
5.765625 4.39267247561709
5.796875 4.44472391455663
5.828125 4.49695917937919
5.859375 4.54937719813045
5.890625 4.60197691125108
5.921875 4.65475727136358
5.953125 4.70771724306398
5.984375 4.76085580271822
