0	-0.97000436	0.24308753	0	0	0.97000436	-0.24308753
0.0200406871843382	-0.960415646700631	0.25168859172955	-0.0186904561225146	-0.01732429854708	0.979106102823145	-0.23436429318247
0.0400652303772128	-0.95033523785641	0.260143327352464	-0.0373920177947326	-0.0346015373068601	0.987727255651142	-0.225541790045604
0.0605660143300454	-0.939484556420212	0.268634848630818	-0.0565924658086031	-0.0522206535224928	0.996077022228815	-0.216414195108325
0.0808470177912674	-0.92820909664733	0.276849935642131	-0.0756673776038951	-0.0695470432692912	1.00387647425123	-0.20730289237284
0.100854087278268	-0.916546594845892	0.284750162979857	-0.0945878213199692	-0.0865034259806041	1.01113441616586	-0.198246736999253
0.121141378049409	-0.904162466022536	0.292528762318132	-0.113901929810872	-0.103523503201825	1.01806439583341	-0.189005259116307
0.141656642961014	-0.891056990716052	0.300128585459341	-0.133588013641675	-0.120519071752304	1.02464500435773	-0.179609513707037
0.161793424276388	-0.877615027459875	0.30729802143798	-0.153083344494964	-0.136952043309724	1.03069837195484	-0.170345978128255
0.182124674325251	-0.863454732464045	0.314212899165258	-0.172959120287823	-0.153254056653048	1.03641385275187	-0.16095884251221
0.202650888756972	-0.848553376188224	0.32082918667159	-0.193238002208373	-0.16937590471661	1.0417913783966	-0.15145328195498
0.222851723009754	-0.833291519607477	0.326946469714198	-0.213417307978199	-0.18487050901996	1.04670882758568	-0.142075960694238
0.243327324225221	-0.817217781201273	0.332709492632073	-0.234105952143737	-0.200156398942462	1.05132373334501	-0.13255309368961
0.263612086987647	-0.800696849762086	0.337944940973709	-0.254841345308822	-0.214839857536681	1.05553819507091	-0.123105083437027
0.283807220656171	-0.783664906015524	0.342648404978498	-0.275724317483977	-0.228960027268096	1.0593892234995	-0.113688377710401
0.304034373501191	-0.766031819999974	0.346809407083946	-0.296877610489984	-0.242560377426577	1.06290943048996	-0.104249029657368
0.324443271078428	-0.747672144843495	0.350407984638268	-0.31845480352493	-0.255688668507635	1.06612694836843	-0.0947193161306323
0.344671974248664	-0.728929784057849	0.353338765208923	-0.340061631050931	-0.268068716807949	1.06899141510878	-0.0852700484009734
0.36491960796625	-0.709649505656337	0.355597617983303	-0.361891480499374	-0.279787951148598	1.07154098615571	-0.0758096668347032
0.385438807202433	-0.689607382508981	0.357158158565245	-0.384198786243565	-0.290936984061519	1.07380616875255	-0.0662211745037246
0.405992353474907	-0.669056778792733	0.357947728977253	-0.406701827066049	-0.301331536425982	1.07575860585878	-0.0566161925512697
0.426128792383796	-0.64849851443343	0.357936333072381	-0.42886985540585	-0.310730111687019	1.07736836983928	-0.047206221385361
0.446475126560458	-0.627339378901444	0.35710524956479	-0.45135441732308	-0.319406692824989	1.07869379622452	-0.0376985567397998
0.466672440214634	-0.605994318432547	0.355439701129003	-0.473718688515655	-0.32717865784679	1.0797130069482	-0.0282610432822121
0.486925373618497	-0.584295897133733	0.352907809562175	-0.49614471010433	-0.334109765347253	1.08044060723806	-0.0187980442149204
0.507432095284574	-0.562074859959975	0.34944932958622	-0.518803696991948	-0.340232467081095	1.08087855695192	-0.00921686250512322
0.527889873943146	-0.539707157414618	0.345092299710287	-0.541309720993646	-0.345433539070937	1.08101687840826	0.000341239360651977
0.548349023888085	-0.517190851006734	0.339826004153194	-0.563666410755924	-0.349725994113222	1.08085726176266	0.009899989960029
0.568841279602603	-0.494542769105737	0.33364339176834	-0.585855579739472	-0.353117827467448	1.08039834884521	0.019474435699109
0.589062682087951	-0.472150152933981	0.326661578062387	-0.607500978048566	-0.355584313136539	1.07965113098255	0.0289227350741542
0.609208601025786	-0.449844444267287	0.318851140518337	-0.628769864314872	-0.357187410263121	1.07861430858216	0.0383362697447848
0.629477846565568	-0.427449436764929	0.310153082485313	-0.649824910200503	-0.357961025188691	1.07727434696543	0.0478079427033789
0.649504799081216	-0.405408260700601	0.300757391482492	-0.670246919610537	-0.357924157240548	1.07565518031114	0.0571667657580574
0.669995498675118	-0.38298200840587	0.290350619261066	-0.690709206407576	-0.357092989744712	1.07369121481345	0.0667423704836466
0.690037920045145	-0.361200217473327	0.279429230467913	-0.710265174817767	-0.355537265766263	1.0714653922911	0.0761080352983515
0.710365167567158	-0.339291037581932	0.267640663717079	-0.729604164258367	-0.35324622117736	1.0688952018403	0.0856055574602825
0.730640860523746	-0.317641809770444	0.255208002366717	-0.748370506717751	-0.350284669356332	1.0660123164882	0.0950766669896159
0.751073216956651	-0.296048580448907	0.242041092252199	-0.766729852811562	-0.346658250232187	1.06277843326047	0.104617157979989
0.771305465243116	-0.274899149056349	0.228415291155747	-0.784345141757421	-0.342473918123097	1.05924429081377	0.114058626967351
0.791491277629362	-0.254035123173245	0.214281422051747	-0.801346635959879	-0.337752056237247	1.05538175913313	0.123470634185502
0.811754711514024	-0.233330683497811	0.199595174337691	-0.817827656210805	-0.332503422684126	1.05115833970862	0.132908248346437
0.832198586717087	-0.212682843536367	0.184316832861834	-0.833854362630485	-0.326732608045391	1.04653720616686	0.142415775183558
0.852359752581794	-0.192551087204508	0.168838999350113	-0.849065429712882	-0.320612982763524	1.04161651691739	0.151773983413412
0.872838823033256	-0.172325943705121	0.152742553033066	-0.863912759863989	-0.313999431321713	1.03623870356911	0.161256878288648
0.893118383835653	-0.152506808936085	0.136472578893559	-0.878019026340638	-0.307091784490812	1.03052583527673	0.170619205597255
0.913201074223586	-0.133068893100137	0.120076326642992	-0.891408731788458	-0.299933146017967	1.0244776248886	0.179856819374977
